date,variety_code,stems
9/20/2022,FR71,
9/21/2022,FR71,
9/22/2022,FR71,
9/23/2022,FR71,
9/24/2022,FR71,
9/25/2022,FR71,
9/26/2022,FR71,
9/27/2022,FR71,
9/28/2022,FR71,
9/29/2022,FR71,
9/30/2022,FR71,
10/1/2022,FR71,
10/2/2022,FR71,
10/3/2022,FR71,
10/4/2022,FR71,
10/5/2022,FR71,
10/6/2022,FR71,
10/7/2022,FR71,
10/8/2022,FR71,
10/9/2022,FR71,
10/10/2022,FR71,
10/11/2022,FR71,
10/12/2022,FR71,
10/13/2022,FR71,
10/14/2022,FR71,
10/15/2022,FR71,
10/16/2022,FR71,
10/17/2022,FR71,
10/18/2022,FR71,
10/19/2022,FR71,
10/20/2022,FR71,
10/21/2022,FR71,
10/22/2022,FR71,
10/23/2022,FR71,
10/24/2022,FR71,
10/25/2022,FR71,
10/26/2022,FR71,
10/27/2022,FR71,
10/28/2022,FR71,
10/29/2022,FR71,
10/30/2022,FR71,
10/31/2022,FR71,
11/1/2022,FR71,
11/2/2022,FR71,
11/3/2022,FR71,
11/4/2022,FR71,
11/5/2022,FR71,
11/6/2022,FR71,
11/7/2022,FR71,
11/8/2022,FR71,
11/9/2022,FR71,
11/10/2022,FR71,
11/11/2022,FR71,
11/12/2022,FR71,
11/13/2022,FR71,
11/14/2022,FR71,
11/15/2022,FR71,
11/16/2022,FR71,
11/17/2022,FR71,
11/18/2022,FR71,
11/19/2022,FR71,
11/20/2022,FR71,
11/21/2022,FR71,
11/22/2022,FR71,
11/23/2022,FR71,
11/24/2022,FR71,
11/25/2022,FR71,
11/26/2022,FR71,
11/27/2022,FR71,
11/28/2022,FR71,
11/29/2022,FR71,
11/30/2022,FR71,
12/1/2022,FR71,
12/2/2022,FR71,
12/3/2022,FR71,
12/4/2022,FR71,
12/5/2022,FR71,
12/6/2022,FR71,
12/7/2022,FR71,
12/8/2022,FR71,
12/9/2022,FR71,
12/10/2022,FR71,
12/11/2022,FR71,
12/12/2022,FR71,
12/13/2022,FR71,
12/14/2022,FR71,
12/15/2022,FR71,
12/16/2022,FR71,
12/17/2022,FR71,
12/18/2022,FR71,
12/19/2022,FR71,
12/20/2022,FR71,
12/21/2022,FR71,
12/22/2022,FR71,
12/23/2022,FR71,
12/24/2022,FR71,
12/25/2022,FR71,
12/26/2022,FR71,
12/27/2022,FR71,
12/28/2022,FR71,
12/29/2022,FR71,
12/30/2022,FR71,
12/31/2022,FR71,
1/1/2023,FR71,
1/2/2023,FR71,
1/3/2023,FR71,
1/4/2023,FR71,
1/5/2023,FR71,
1/6/2023,FR71,
1/7/2023,FR71,
1/8/2023,FR71,
1/9/2023,FR71,
1/10/2023,FR71,
1/11/2023,FR71,
1/12/2023,FR71,
1/13/2023,FR71,
1/14/2023,FR71,
1/15/2023,FR71,
1/16/2023,FR71,
1/17/2023,FR71,
1/18/2023,FR71,
1/19/2023,FR71,
1/20/2023,FR71,
1/21/2023,FR71,
1/22/2023,FR71,
1/23/2023,FR71,
1/24/2023,FR71,
1/25/2023,FR71,
1/26/2023,FR71,
1/27/2023,FR71,
1/28/2023,FR71,
1/29/2023,FR71,
1/30/2023,FR71,
1/31/2023,FR71,
2/1/2023,FR71,
2/2/2023,FR71,
2/3/2023,FR71,
2/4/2023,FR71,
2/5/2023,FR71,
2/6/2023,FR71,
2/7/2023,FR71,
2/8/2023,FR71,
2/9/2023,FR71,
2/10/2023,FR71,
2/11/2023,FR71,
2/12/2023,FR71,
2/13/2023,FR71,
2/14/2023,FR71,
2/15/2023,FR71,
2/16/2023,FR71,
2/17/2023,FR71,
2/18/2023,FR71,
2/19/2023,FR71,
2/20/2023,FR71,
2/21/2023,FR71,
2/22/2023,FR71,
2/23/2023,FR71,
2/24/2023,FR71,
2/25/2023,FR71,
2/26/2023,FR71,
2/27/2023,FR71,
2/28/2023,FR71,
3/1/2023,FR71,
3/2/2023,FR71,
3/3/2023,FR71,
3/4/2023,FR71,
3/5/2023,FR71,
3/6/2023,FR71,
3/7/2023,FR71,
3/8/2023,FR71,
3/9/2023,FR71,
3/10/2023,FR71,
3/11/2023,FR71,
3/12/2023,FR71,
3/13/2023,FR71,
3/14/2023,FR71,
3/15/2023,FR71,
3/16/2023,FR71,
3/17/2023,FR71,
3/18/2023,FR71,
3/19/2023,FR71,
3/20/2023,FR71,
3/21/2023,FR71,
3/22/2023,FR71,
3/23/2023,FR71,
3/24/2023,FR71,
3/25/2023,FR71,
3/26/2023,FR71,
3/27/2023,FR71,
3/28/2023,FR71,
3/29/2023,FR71,
3/30/2023,FR71,
3/31/2023,FR71,
4/1/2023,FR71,
4/2/2023,FR71,
4/3/2023,FR71,
4/4/2023,FR71,
4/5/2023,FR71,
4/6/2023,FR71,
4/7/2023,FR71,
4/8/2023,FR71,
4/9/2023,FR71,
4/10/2023,FR71,
4/11/2023,FR71,
4/12/2023,FR71,
4/13/2023,FR71,
4/14/2023,FR71,
4/15/2023,FR71,
4/16/2023,FR71,
4/17/2023,FR71,
4/18/2023,FR71,
4/19/2023,FR71,
4/20/2023,FR71,
4/21/2023,FR71,
4/22/2023,FR71,
4/23/2023,FR71,
4/24/2023,FR71,
4/25/2023,FR71,
4/26/2023,FR71,
4/27/2023,FR71,
4/28/2023,FR71,
4/29/2023,FR71,
4/30/2023,FR71,
5/1/2023,FR71,
5/2/2023,FR71,
5/3/2023,FR71,
5/4/2023,FR71,
5/5/2023,FR71,
5/6/2023,FR71,
5/7/2023,FR71,
5/8/2023,FR71,
5/9/2023,FR71,
5/10/2023,FR71,
5/11/2023,FR71,
5/12/2023,FR71,
5/13/2023,FR71,
5/14/2023,FR71,
5/15/2023,FR71,
5/16/2023,FR71,
5/17/2023,FR71,
5/18/2023,FR71,
5/19/2023,FR71,
5/20/2023,FR71,
5/21/2023,FR71,
5/22/2023,FR71,
5/23/2023,FR71,
5/24/2023,FR71,
5/25/2023,FR71,
5/26/2023,FR71,
5/27/2023,FR71,
5/28/2023,FR71,
5/29/2023,FR71,
5/30/2023,FR71,
5/31/2023,FR71,
6/1/2023,FR71,
6/2/2023,FR71,
6/3/2023,FR71,
6/4/2023,FR71,
6/5/2023,FR71,
6/6/2023,FR71,
6/7/2023,FR71,
6/8/2023,FR71,
6/9/2023,FR71,
6/10/2023,FR71,
6/11/2023,FR71,
6/12/2023,FR71,
6/13/2023,FR71,
6/14/2023,FR71,
6/15/2023,FR71,
6/16/2023,FR71,
6/17/2023,FR71,
6/18/2023,FR71,
6/19/2023,FR71,
6/20/2023,FR71,
6/21/2023,FR71,
6/22/2023,FR71,
6/23/2023,FR71,
6/24/2023,FR71,
6/25/2023,FR71,
6/26/2023,FR71,
6/27/2023,FR71,
6/28/2023,FR71,
6/29/2023,FR71,
6/30/2023,FR71,
7/1/2022,HO21,
7/2/2022,HO21,
7/3/2022,HO21,
7/4/2022,HO21,
7/5/2022,HO21,
7/6/2022,HO21,
7/7/2022,HO21,
7/8/2022,HO21,
7/9/2022,HO21,
7/10/2022,HO21,
7/11/2022,HO21,
7/12/2022,HO21,
7/13/2022,HO21,
7/14/2022,HO21,
7/15/2022,HO21,
7/16/2022,HO21,
7/17/2022,HO21,
7/18/2022,HO21,
7/19/2022,HO21,
7/20/2022,HO21,
7/21/2022,HO21,
7/22/2022,HO21,
7/23/2022,HO21,
7/24/2022,HO21,
7/25/2022,HO21,
7/26/2022,HO21,
7/27/2022,HO21,
7/28/2022,HO21,
7/29/2022,HO21,
7/30/2022,HO21,
7/31/2022,HO21,
8/1/2022,HO21,
8/2/2022,HO21,
8/3/2022,HO21,
8/4/2022,HO21,
8/5/2022,HO21,
8/6/2022,HO21,
8/7/2022,HO21,
8/8/2022,HO21,
8/9/2022,HO21,
8/10/2022,HO21,
8/11/2022,HO21,
8/12/2022,HO21,
8/13/2022,HO21,
8/14/2022,HO21,
8/15/2022,HO21,
8/16/2022,HO21,
8/17/2022,HO21,
8/18/2022,HO21,
8/19/2022,HO21,
8/20/2022,HO21,
8/21/2022,HO21,
8/22/2022,HO21,
8/23/2022,HO21,
8/24/2022,HO21,
8/25/2022,HO21,
8/26/2022,HO21,
8/27/2022,HO21,
8/28/2022,HO21,
8/29/2022,HO21,
8/30/2022,HO21,
8/31/2022,HO21,
9/1/2022,HO21,
9/2/2022,HO21,
9/3/2022,HO21,
9/4/2022,HO21,
9/5/2022,HO21,
9/6/2022,HO21,
9/7/2022,HO21,
9/8/2022,HO21,
9/9/2022,HO21,
9/10/2022,HO21,
9/11/2022,HO21,
9/12/2022,HO21,
9/13/2022,HO21,
9/14/2022,HO21,
9/15/2022,HO21,
9/16/2022,HO21,
9/17/2022,HO21,
9/18/2022,HO21,
9/19/2022,HO21,
9/20/2022,HO21,
9/21/2022,HO21,
9/22/2022,HO21,
9/23/2022,HO21,
9/24/2022,HO21,
9/25/2022,HO21,
9/26/2022,HO21,
9/27/2022,HO21,
9/28/2022,HO21,
9/29/2022,HO21,
9/30/2022,HO21,
10/1/2022,HO21,
10/2/2022,HO21,
10/3/2022,HO21,
10/4/2022,HO21,
10/5/2022,HO21,
10/6/2022,HO21,
10/7/2022,HO21,
10/8/2022,HO21,
10/9/2022,HO21,
10/10/2022,HO21,
10/11/2022,HO21,
10/12/2022,HO21,
10/13/2022,HO21,
10/14/2022,HO21,
10/15/2022,HO21,
10/16/2022,HO21,
10/17/2022,HO21,
10/18/2022,HO21,
10/19/2022,HO21,
10/20/2022,HO21,
10/21/2022,HO21,
10/22/2022,HO21,
10/23/2022,HO21,
10/24/2022,HO21,
10/25/2022,HO21,
10/26/2022,HO21,
10/27/2022,HO21,
10/28/2022,HO21,
10/29/2022,HO21,
10/30/2022,HO21,
10/31/2022,HO21,
11/1/2022,HO21,
11/2/2022,HO21,
11/3/2022,HO21,
11/4/2022,HO21,
11/5/2022,HO21,
11/6/2022,HO21,
11/7/2022,HO21,
11/8/2022,HO21,
11/9/2022,HO21,
11/10/2022,HO21,
11/11/2022,HO21,
11/12/2022,HO21,
11/13/2022,HO21,
11/14/2022,HO21,
11/15/2022,HO21,
11/16/2022,HO21,
11/17/2022,HO21,
11/18/2022,HO21,
11/19/2022,HO21,
11/20/2022,HO21,
11/21/2022,HO21,
11/22/2022,HO21,
11/23/2022,HO21,
11/24/2022,HO21,
11/25/2022,HO21,
11/26/2022,HO21,
11/27/2022,HO21,
11/28/2022,HO21,
11/29/2022,HO21,
11/30/2022,HO21,
12/1/2022,HO21,
12/2/2022,HO21,
12/3/2022,HO21,
12/4/2022,HO21,
12/5/2022,HO21,
12/6/2022,HO21,
12/7/2022,HO21,
12/8/2022,HO21,
12/9/2022,HO21,
12/10/2022,HO21,
12/11/2022,HO21,
12/12/2022,HO21,
12/13/2022,HO21,
12/14/2022,HO21,
12/15/2022,HO21,
12/16/2022,HO21,
12/17/2022,HO21,
12/18/2022,HO21,
12/19/2022,HO21,
12/20/2022,HO21,
12/21/2022,HO21,
12/22/2022,HO21,
12/23/2022,HO21,
12/24/2022,HO21,
12/25/2022,HO21,
12/26/2022,HO21,
12/27/2022,HO21,
12/28/2022,HO21,
12/29/2022,HO21,
12/30/2022,HO21,
12/31/2022,HO21,
1/1/2023,HO21,
1/2/2023,HO21,
1/3/2023,HO21,
1/4/2023,HO21,
1/5/2023,HO21,
1/6/2023,HO21,
1/7/2023,HO21,
1/8/2023,HO21,
1/9/2023,HO21,
1/10/2023,HO21,
1/11/2023,HO21,
1/12/2023,HO21,
1/13/2023,HO21,
1/14/2023,HO21,
1/15/2023,HO21,
1/16/2023,HO21,
1/17/2023,HO21,
1/18/2023,HO21,
1/19/2023,HO21,
1/20/2023,HO21,
1/21/2023,HO21,
1/22/2023,HO21,
1/23/2023,HO21,
1/24/2023,HO21,
1/25/2023,HO21,
1/26/2023,HO21,
1/27/2023,HO21,
1/28/2023,HO21,
1/29/2023,HO21,
1/30/2023,HO21,
1/31/2023,HO21,
2/1/2023,HO21,
2/2/2023,HO21,
2/3/2023,HO21,
2/4/2023,HO21,
2/5/2023,HO21,
2/6/2023,HO21,
2/7/2023,HO21,
2/8/2023,HO21,
2/9/2023,HO21,
2/10/2023,HO21,
2/11/2023,HO21,
2/12/2023,HO21,
2/13/2023,HO21,
2/14/2023,HO21,
2/15/2023,HO21,
2/16/2023,HO21,
2/17/2023,HO21,
2/18/2023,HO21,
2/19/2023,HO21,
2/20/2023,HO21,
2/21/2023,HO21,
2/22/2023,HO21,
2/23/2023,HO21,
2/24/2023,HO21,
2/25/2023,HO21,
2/26/2023,HO21,
2/27/2023,HO21,
2/28/2023,HO21,
3/1/2023,HO21,
3/2/2023,HO21,
3/3/2023,HO21,
3/4/2023,HO21,
3/5/2023,HO21,
3/6/2023,HO21,
3/7/2023,HO21,
3/8/2023,HO21,
3/9/2023,HO21,
3/10/2023,HO21,
3/11/2023,HO21,
3/12/2023,HO21,
3/13/2023,HO21,
3/14/2023,HO21,
3/15/2023,HO21,
3/16/2023,HO21,
3/17/2023,HO21,
3/18/2023,HO21,
3/19/2023,HO21,
3/20/2023,HO21,
3/21/2023,HO21,
3/22/2023,HO21,
3/23/2023,HO21,
3/24/2023,HO21,
3/25/2023,HO21,
3/26/2023,HO21,
3/27/2023,HO21,
3/28/2023,HO21,
3/29/2023,HO21,
3/30/2023,HO21,
3/31/2023,HO21,
4/1/2023,HO21,
4/2/2023,HO21,
4/3/2023,HO21,
4/4/2023,HO21,
4/5/2023,HO21,
4/6/2023,HO21,
4/7/2023,HO21,
4/8/2023,HO21,
4/9/2023,HO21,
4/10/2023,HO21,
4/11/2023,HO21,
4/12/2023,HO21,
4/13/2023,HO21,
4/14/2023,HO21,
4/15/2023,HO21,
4/16/2023,HO21,
4/17/2023,HO21,
4/18/2023,HO21,
4/19/2023,HO21,
4/20/2023,HO21,
4/21/2023,HO21,
4/22/2023,HO21,
4/23/2023,HO21,
4/24/2023,HO21,
4/25/2023,HO21,
4/26/2023,HO21,
4/27/2023,HO21,
4/28/2023,HO21,
4/29/2023,HO21,
4/30/2023,HO21,
5/1/2023,HO21,
5/2/2023,HO21,
5/3/2023,HO21,
5/4/2023,HO21,
5/5/2023,HO21,
5/6/2023,HO21,
5/7/2023,HO21,
5/8/2023,HO21,
5/9/2023,HO21,
5/10/2023,HO21,
5/11/2023,HO21,
5/12/2023,HO21,
5/13/2023,HO21,
5/14/2023,HO21,
5/15/2023,HO21,
5/16/2023,HO21,
5/17/2023,HO21,
5/18/2023,HO21,
5/19/2023,HO21,
5/20/2023,HO21,
5/21/2023,HO21,
5/22/2023,HO21,
5/23/2023,HO21,
5/24/2023,HO21,
5/25/2023,HO21,
5/26/2023,HO21,
5/27/2023,HO21,
5/28/2023,HO21,
5/29/2023,HO21,
5/30/2023,HO21,
5/31/2023,HO21,
6/1/2023,HO21,
6/2/2023,HO21,
6/3/2023,HO21,
6/4/2023,HO21,
6/5/2023,HO21,
6/6/2023,HO21,
6/7/2023,HO21,
6/8/2023,HO21,
6/9/2023,HO21,
6/10/2023,HO21,
6/11/2023,HO21,
6/12/2023,HO21,
6/13/2023,HO21,
6/14/2023,HO21,
6/15/2023,HO21,
6/16/2023,HO21,
6/17/2023,HO21,
6/18/2023,HO21,
6/19/2023,HO21,
6/20/2023,HO21,
6/21/2023,HO21,
6/22/2023,HO21,
6/23/2023,HO21,
6/24/2023,HO21,
6/25/2023,HO21,
6/26/2023,HO21,
6/27/2023,HO21,
6/28/2023,HO21,
6/29/2023,HO21,
6/30/2023,HO21,
7/1/2022,HO51,
7/2/2022,HO51,
7/3/2022,HO51,
7/4/2022,HO51,
7/5/2022,HO51,
7/6/2022,HO51,
7/7/2022,HO51,
7/8/2022,HO51,
7/9/2022,HO51,
7/10/2022,HO51,
7/11/2022,HO51,
7/12/2022,HO51,
7/13/2022,HO51,
7/14/2022,HO51,
7/15/2022,HO51,
7/16/2022,HO51,
7/17/2022,HO51,
7/18/2022,HO51,
7/19/2022,HO51,
7/20/2022,HO51,
7/21/2022,HO51,
7/22/2022,HO51,
7/23/2022,HO51,
7/24/2022,HO51,
7/25/2022,HO51,
7/26/2022,HO51,
7/27/2022,HO51,
7/28/2022,HO51,
7/29/2022,HO51,
7/30/2022,HO51,
7/31/2022,HO51,
8/1/2022,HO51,
8/2/2022,HO51,
8/3/2022,HO51,
8/4/2022,HO51,
8/5/2022,HO51,
8/6/2022,HO51,
8/7/2022,HO51,
8/8/2022,HO51,
8/9/2022,HO51,
8/10/2022,HO51,
8/11/2022,HO51,
8/12/2022,HO51,
8/13/2022,HO51,
8/14/2022,HO51,
8/15/2022,HO51,
8/16/2022,HO51,
8/17/2022,HO51,
8/18/2022,HO51,
8/19/2022,HO51,
8/20/2022,HO51,
8/21/2022,HO51,
8/22/2022,HO51,
8/23/2022,HO51,
8/24/2022,HO51,
8/25/2022,HO51,
8/26/2022,HO51,
8/27/2022,HO51,
8/28/2022,HO51,
8/29/2022,HO51,
8/30/2022,HO51,
8/31/2022,HO51,
9/1/2022,HO51,
9/2/2022,HO51,
9/3/2022,HO51,
9/4/2022,HO51,
9/5/2022,HO51,
9/6/2022,HO51,
9/7/2022,HO51,
9/8/2022,HO51,
9/9/2022,HO51,
9/10/2022,HO51,
9/11/2022,HO51,
9/12/2022,HO51,
9/13/2022,HO51,
9/14/2022,HO51,
9/15/2022,HO51,
9/16/2022,HO51,
9/17/2022,HO51,
9/18/2022,HO51,
9/19/2022,HO51,
9/20/2022,HO51,
9/21/2022,HO51,
9/22/2022,HO51,
9/23/2022,HO51,
9/24/2022,HO51,
9/25/2022,HO51,
9/26/2022,HO51,
9/27/2022,HO51,
9/28/2022,HO51,
9/29/2022,HO51,
9/30/2022,HO51,
10/1/2022,HO51,
10/2/2022,HO51,
10/3/2022,HO51,
10/4/2022,HO51,
10/5/2022,HO51,
10/6/2022,HO51,
10/7/2022,HO51,
10/8/2022,HO51,
10/9/2022,HO51,
10/10/2022,HO51,
10/11/2022,HO51,
10/12/2022,HO51,
10/13/2022,HO51,
10/14/2022,HO51,
10/15/2022,HO51,
10/16/2022,HO51,
10/17/2022,HO51,
10/18/2022,HO51,
10/19/2022,HO51,
10/20/2022,HO51,
10/21/2022,HO51,
10/22/2022,HO51,
10/23/2022,HO51,
10/24/2022,HO51,
10/25/2022,HO51,
10/26/2022,HO51,
10/27/2022,HO51,
10/28/2022,HO51,
10/29/2022,HO51,
10/30/2022,HO51,
10/31/2022,HO51,
11/1/2022,HO51,
11/2/2022,HO51,
11/3/2022,HO51,
11/4/2022,HO51,
11/5/2022,HO51,
11/6/2022,HO51,
11/7/2022,HO51,
11/8/2022,HO51,
11/9/2022,HO51,
11/10/2022,HO51,
11/11/2022,HO51,
11/12/2022,HO51,
11/13/2022,HO51,
11/14/2022,HO51,
11/15/2022,HO51,
11/16/2022,HO51,
11/17/2022,HO51,
11/18/2022,HO51,
11/19/2022,HO51,
11/20/2022,HO51,
11/21/2022,HO51,
11/22/2022,HO51,
11/23/2022,HO51,
11/24/2022,HO51,
11/25/2022,HO51,
11/26/2022,HO51,
11/27/2022,HO51,
11/28/2022,HO51,
11/29/2022,HO51,
11/30/2022,HO51,
12/1/2022,HO51,
12/2/2022,HO51,
12/3/2022,HO51,
12/4/2022,HO51,
12/5/2022,HO51,
12/6/2022,HO51,
12/7/2022,HO51,
12/8/2022,HO51,
12/9/2022,HO51,
12/10/2022,HO51,
12/11/2022,HO51,
12/12/2022,HO51,
12/13/2022,HO51,
12/14/2022,HO51,
12/15/2022,HO51,
12/16/2022,HO51,
12/17/2022,HO51,
12/18/2022,HO51,
12/19/2022,HO51,
12/20/2022,HO51,
12/21/2022,HO51,
12/22/2022,HO51,
12/23/2022,HO51,
12/24/2022,HO51,
12/25/2022,HO51,
12/26/2022,HO51,
12/27/2022,HO51,
12/28/2022,HO51,
12/29/2022,HO51,
12/30/2022,HO51,
12/31/2022,HO51,
1/1/2023,HO51,
1/2/2023,HO51,
1/3/2023,HO51,
1/4/2023,HO51,
1/5/2023,HO51,
1/6/2023,HO51,
1/7/2023,HO51,
1/8/2023,HO51,
1/9/2023,HO51,
1/10/2023,HO51,
1/11/2023,HO51,
1/12/2023,HO51,
1/13/2023,HO51,
1/14/2023,HO51,
1/15/2023,HO51,
1/16/2023,HO51,
1/17/2023,HO51,
1/18/2023,HO51,
1/19/2023,HO51,
1/20/2023,HO51,
1/21/2023,HO51,
1/22/2023,HO51,
1/23/2023,HO51,
1/24/2023,HO51,
1/25/2023,HO51,
1/26/2023,HO51,
1/27/2023,HO51,
1/28/2023,HO51,
1/29/2023,HO51,
1/30/2023,HO51,
1/31/2023,HO51,
2/1/2023,HO51,
2/2/2023,HO51,
2/3/2023,HO51,
2/4/2023,HO51,
2/5/2023,HO51,
2/6/2023,HO51,
2/7/2023,HO51,
2/8/2023,HO51,
2/9/2023,HO51,
2/10/2023,HO51,
2/11/2023,HO51,
2/12/2023,HO51,
2/13/2023,HO51,
2/14/2023,HO51,
2/15/2023,HO51,
2/16/2023,HO51,
2/17/2023,HO51,
2/18/2023,HO51,
2/19/2023,HO51,
2/20/2023,HO51,
2/21/2023,HO51,
2/22/2023,HO51,
2/23/2023,HO51,
2/24/2023,HO51,
2/25/2023,HO51,
2/26/2023,HO51,
2/27/2023,HO51,
2/28/2023,HO51,
3/1/2023,HO51,
3/2/2023,HO51,
3/3/2023,HO51,
3/4/2023,HO51,
3/5/2023,HO51,
3/6/2023,HO51,
3/7/2023,HO51,
3/8/2023,HO51,
3/9/2023,HO51,
3/10/2023,HO51,
3/11/2023,HO51,
3/12/2023,HO51,
3/13/2023,HO51,
3/14/2023,HO51,
3/15/2023,HO51,
3/16/2023,HO51,
3/17/2023,HO51,
3/18/2023,HO51,
3/19/2023,HO51,
3/20/2023,HO51,
3/21/2023,HO51,
3/22/2023,HO51,
3/23/2023,HO51,
3/24/2023,HO51,
3/25/2023,HO51,
3/26/2023,HO51,
3/27/2023,HO51,
3/28/2023,HO51,
3/29/2023,HO51,
3/30/2023,HO51,
3/31/2023,HO51,
4/1/2023,HO51,
4/2/2023,HO51,
4/3/2023,HO51,
4/4/2023,HO51,
4/5/2023,HO51,
4/6/2023,HO51,
4/7/2023,HO51,
4/8/2023,HO51,
4/9/2023,HO51,
4/10/2023,HO51,
4/11/2023,HO51,
4/12/2023,HO51,
4/13/2023,HO51,
4/14/2023,HO51,
4/15/2023,HO51,
4/16/2023,HO51,
4/17/2023,HO51,
4/18/2023,HO51,
4/19/2023,HO51,
4/20/2023,HO51,
4/21/2023,HO51,
4/22/2023,HO51,
4/23/2023,HO51,
4/24/2023,HO51,
4/25/2023,HO51,
4/26/2023,HO51,
4/27/2023,HO51,
4/28/2023,HO51,
4/29/2023,HO51,
4/30/2023,HO51,
5/1/2023,HO51,
5/2/2023,HO51,
5/3/2023,HO51,
5/4/2023,HO51,
5/5/2023,HO51,
5/6/2023,HO51,
5/7/2023,HO51,
5/8/2023,HO51,
5/9/2023,HO51,
5/10/2023,HO51,
5/11/2023,HO51,
5/12/2023,HO51,
5/13/2023,HO51,
5/14/2023,HO51,
5/15/2023,HO51,
5/16/2023,HO51,
5/17/2023,HO51,
5/18/2023,HO51,
5/19/2023,HO51,
5/20/2023,HO51,
5/21/2023,HO51,
5/22/2023,HO51,
5/23/2023,HO51,
5/24/2023,HO51,
5/25/2023,HO51,
5/26/2023,HO51,
5/27/2023,HO51,
5/28/2023,HO51,
5/29/2023,HO51,
5/30/2023,HO51,
5/31/2023,HO51,
6/1/2023,HO51,
6/2/2023,HO51,
6/3/2023,HO51,
6/4/2023,HO51,
6/5/2023,HO51,
6/6/2023,HO51,
6/7/2023,HO51,
6/8/2023,HO51,
6/9/2023,HO51,
6/10/2023,HO51,
6/11/2023,HO51,
6/12/2023,HO51,
6/13/2023,HO51,
6/14/2023,HO51,
6/15/2023,HO51,
6/16/2023,HO51,
6/17/2023,HO51,
6/18/2023,HO51,
6/19/2023,HO51,
6/20/2023,HO51,
6/21/2023,HO51,
6/22/2023,HO51,
6/23/2023,HO51,
6/24/2023,HO51,
6/25/2023,HO51,
6/26/2023,HO51,
6/27/2023,HO51,
6/28/2023,HO51,
6/29/2023,HO51,
6/30/2023,HO51,
7/1/2022,HO52,
7/2/2022,HO52,
7/3/2022,HO52,
7/4/2022,HO52,
7/5/2022,HO52,
7/6/2022,HO52,
7/7/2022,HO52,
7/8/2022,HO52,
7/9/2022,HO52,
7/10/2022,HO52,
7/11/2022,HO52,
7/12/2022,HO52,
7/13/2022,HO52,
7/14/2022,HO52,
7/15/2022,HO52,
7/16/2022,HO52,
7/17/2022,HO52,
7/18/2022,HO52,
7/19/2022,HO52,
7/20/2022,HO52,
7/21/2022,HO52,
7/22/2022,HO52,
7/23/2022,HO52,
7/24/2022,HO52,
7/25/2022,HO52,
7/26/2022,HO52,
7/27/2022,HO52,
7/28/2022,HO52,
7/29/2022,HO52,
7/30/2022,HO52,
7/31/2022,HO52,
8/1/2022,HO52,
8/2/2022,HO52,
8/3/2022,HO52,
8/4/2022,HO52,
8/5/2022,HO52,
8/6/2022,HO52,
8/7/2022,HO52,
8/8/2022,HO52,
8/9/2022,HO52,
8/10/2022,HO52,
8/11/2022,HO52,
8/12/2022,HO52,
8/13/2022,HO52,
8/14/2022,HO52,
8/15/2022,HO52,
8/16/2022,HO52,
8/17/2022,HO52,
8/18/2022,HO52,
8/19/2022,HO52,
8/20/2022,HO52,
8/21/2022,HO52,
8/22/2022,HO52,
8/23/2022,HO52,
8/24/2022,HO52,
8/25/2022,HO52,
8/26/2022,HO52,
8/27/2022,HO52,
8/28/2022,HO52,
8/29/2022,HO52,
8/30/2022,HO52,
8/31/2022,HO52,
9/1/2022,HO52,
9/2/2022,HO52,
9/3/2022,HO52,
9/4/2022,HO52,
9/5/2022,HO52,
9/6/2022,HO52,
9/7/2022,HO52,
9/8/2022,HO52,
9/9/2022,HO52,
9/10/2022,HO52,
9/11/2022,HO52,
9/12/2022,HO52,
9/13/2022,HO52,
9/14/2022,HO52,
9/15/2022,HO52,
9/16/2022,HO52,
9/17/2022,HO52,
9/18/2022,HO52,
9/19/2022,HO52,
9/20/2022,HO52,
9/21/2022,HO52,
9/22/2022,HO52,
9/23/2022,HO52,
9/24/2022,HO52,
9/25/2022,HO52,
9/26/2022,HO52,
9/27/2022,HO52,
9/28/2022,HO52,
9/29/2022,HO52,
9/30/2022,HO52,
10/1/2022,HO52,
10/2/2022,HO52,
10/3/2022,HO52,
10/4/2022,HO52,
10/5/2022,HO52,
10/6/2022,HO52,
10/7/2022,HO52,
10/8/2022,HO52,
10/9/2022,HO52,
10/10/2022,HO52,
10/11/2022,HO52,
10/12/2022,HO52,
10/13/2022,HO52,
10/14/2022,HO52,
10/15/2022,HO52,
10/16/2022,HO52,
10/17/2022,HO52,
10/18/2022,HO52,
10/19/2022,HO52,
10/20/2022,HO52,
10/21/2022,HO52,
10/22/2022,HO52,
10/23/2022,HO52,
10/24/2022,HO52,
10/25/2022,HO52,
10/26/2022,HO52,
10/27/2022,HO52,
10/28/2022,HO52,
10/29/2022,HO52,
10/30/2022,HO52,
10/31/2022,HO52,
11/1/2022,HO52,
11/2/2022,HO52,
11/3/2022,HO52,
11/4/2022,HO52,
11/5/2022,HO52,
11/6/2022,HO52,
11/7/2022,HO52,
11/8/2022,HO52,
11/9/2022,HO52,
11/10/2022,HO52,
11/11/2022,HO52,
11/12/2022,HO52,
11/13/2022,HO52,
11/14/2022,HO52,
11/15/2022,HO52,
11/16/2022,HO52,
11/17/2022,HO52,
11/18/2022,HO52,
11/19/2022,HO52,
11/20/2022,HO52,
11/21/2022,HO52,
11/22/2022,HO52,
11/23/2022,HO52,
11/24/2022,HO52,
11/25/2022,HO52,
11/26/2022,HO52,
11/27/2022,HO52,
11/28/2022,HO52,
